latitude,longitude
38.90924,-90.05962
38.90906,-90.06046
38.90635,-90.01145
38.90814,-90.05316
38.91442,-90.03007
38.28022,-88.91036
42.3483,-88.14443
42.36932,-88.16909
42.36932,-88.16909
40.26371,-87.61999
40.26371,-87.61999
40.26371,-87.61999
41.51353,-87.64543
41.51922,-87.59318
41.51335,-87.64543
41.95048,-88.06873
41.95286,-88.0727
41.95805,-88.10209
40.47625,-89.01373
40.48678,-88.997
40.48504,-88.97434
40.48724,-88.97775
40.47495,-89.00017
40.47385,-88.96987
40.48632,-89.00956
40.49334,-88.94625
40.47984,-88.97507
41.65835,-87.68507
41.65062,-87.67426
41.64704,-87.75047
41.64711,-87.74817
41.64703,-87.75077
41.66879,-87.67845
41.65598,-87.68506
41.66943,-87.68299
41.66867,-87.67702
41.66493,-87.70232
41.64914,-87.69404
41.65401,-87.7772
41.66137,-87.69745
41.6998,-87.75943
41.64226,-87.7171
39.75361,-90.53709
39.741,-90.5046
39.741,-90.5046
38.32454,-88.74998
41.16005,-87.87614
41.16555,-87.87858
41.15413,-87.87846
41.16005,-87.87614
41.16992,-87.88568
41.181,-87.895
41.2261,-88.2641
41.17793,-89.64998
41.1772,-89.6575
41.14074,-87.852
41.02201,-87.71394
41.14471,-87.86571
41.14804,-87.86958
38.60237,-89.43598
38.61166,-89.51696
41.61621,-87.71743
41.57292,-87.71369
41.6156,-87.75623
41.57334,-87.76752
41.7497,-87.80607
41.7547,-87.83503
41.74575,-87.82382
41.75514,-87.81469
41.7346,-87.81847
41.74575,-87.82382
40.8412,-89.8825
40.8414,-89.8808
41.65634,-88.01228
41.67294,-87.99749
41.66094,-87.99691
41.65692,-87.99497
41.83753,-87.85608
41.82715,-87.85153
38.9919,-88.95598
38.9919,-88.95598
38.99316,-88.95981
40.4585,-88.0936
40.4607,-88.1079
40.4607,-88.1079
40.4542,-88.0907
37.4716,-88.9784
39.04069,-89.96018
39.03766,-89.95419
39.04277,-89.94783
42.01908,-88.48108
42.0183,-88.4797
42.01908,-88.48108
41.95118,-88.47778
42.02377,-88.37956
41.64166,-87.54109
40.55869,-90.51205
40.55871,-90.51203
40.55596,-90.50083
41.84088,-87.96587
41.83852,-87.92884
42.1318,-89.2637
42.128,-89.264
42.1288,-89.2636
42.1288,-89.2636
38.5659,-90.16571
38.55446,-90.11252
38.55803,-90.16929
38.56386,-90.1874
38.56693,-90.10268
38.57358,-90.17328
38.55433,-90.17413
38.55863,-90.13287
38.54987,-90.13696
38.56293,-90.1544
38.56463,-90.15673
37.00353,-89.17515
37.01911,-89.18491
37.0119,-89.18286
41.61043,-87.5347
41.66661,-87.65728
41.65953,-87.65729
41.66835,-87.65782
41.29913,-90.19855
41.29913,-90.19855
41.29932,-90.19854
40.04771,-91.06258
40.07038,-91.02982
40.07038,-91.02982
40.10793,-91.02217
37.9547,-89.5682
37.95272,-89.56703
37.95272,-89.56703
40.56964,-90.03593
40.56426,-90.00974
40.56078,-90.0077
40.5784,-90.03535
40.5665,-90.05156
41.49997,-90.40253
37.73669,-89.20822
37.71777,-89.19728
37.72622,-89.2505
37.71927,-89.19935
37.72668,-89.19241
41.68943,-87.81721
41.65184,-87.85456
41.57954,-87.83748
39.27964,-89.89201
39.27959,-89.89161
39.28455,-89.87877
39.27969,-89.89327
39.28707,-89.88691
38.61467,-89.36503
38.61909,-89.373
38.62041,-89.37303
38.09497,-88.16671
38.08409,-88.16974
38.08324,-88.17403
38.04734,-88.24498
38.08753,-88.16383
38.08575,-88.17148
38.16259,-88.05175
42.15863,-88.28192
42.09361,-88.53031
42.10323,-88.34234
42.09479,-88.28216
42.16726,-88.28097
42.11034,-88.24867
42.09552,-88.53651
42.09361,-88.53031
42.16874,-88.34077
42.13186,-88.26679
42.18291,-88.31344
42.12495,-88.2563
42.10691,-88.28153
42.08954,-88.31209
42.16874,-88.30639
42.14554,-88.32178
42.12099,-88.27059
42.15063,-88.27217
42.12342,-88.32511
42.06051,-88.09082
42.10861,-88.2814
42.13192,-88.26643
42.11198,-88.25962
42.13187,-88.26421
37.68592,-88.62983
37.6941,-88.6416
39.29701,-90.40632
39.29394,-90.404
37.76034,-89.10281
37.75321,-89.07699
37.76459,-89.07889
40.4107,-91.13451
40.4107,-91.13451
40.4107,-91.13451
42.20653,-88.25231
42.23445,-88.23915
42.20961,-88.24651
42.21986,-88.22742
42.23453,-88.24162
42.21613,-88.23275
41.73219,-87.97765
41.74332,-87.97259
41.74692,-87.99621
41.73886,-87.99931
41.7378,-88.00246
39.51488,-89.04654
39.63077,-89.01814
39.52002,-89.05612
39.63077,-89.01824
39.5152,-89.0468
40.70665,-89.42882
38.5894,-89.94905
38.54768,-89.12802
41.58987,-88.04868
41.58899,-88.04255
38.51759,-89.13022
38.51588,-89.13696
38.52495,-89.12726
38.5178,-89.09755
38.53203,-89.12966
38.52529,-89.14783
38.52291,-89.13242
38.52399,-89.12062
39.88968,-88.7276
39.88968,-88.7276
39.88968,-88.7276
42.0095,-89.88356
41.9733,-89.7621
42.01073,-89.88383
41.9733,-89.7621
40.09496,-88.25883
40.09824,-88.27224
40.10715,-88.28053
40.11623,-88.25185
40.11714,-88.26286
40.13656,-88.27277
40.11042,-88.24686
40.10561,-88.2825
40.10488,-88.2933
40.09099,-88.28684
40.12321,-88.23036
40.10901,-88.26716
40.12325,-88.24357
40.12678,-88.2442
40.12446,-88.24503
40.07639,-88.28223
40.12493,-88.25538
40.10798,-88.2548
41.55982,-88.09241
41.55982,-88.09241
41.44356,-88.23403
41.43964,-88.21341
41.44409,-88.23497
41.42911,-88.22618
39.5314,-88.0206
39.47864,-88.19121
39.48446,-88.16498
39.48756,-88.16533
39.49691,-88.17402
39.48713,-88.1684
41.4247,-89.2125
37.90752,-89.81809
37.91922,-89.81376
40.13594,-89.34745
41.93401,-87.70806
41.95197,-87.72038
41.80775,-87.66618
41.95011,-87.73055
42.01714,-87.67791
41.94598,-87.68166
41.74858,-87.59115
41.93477,-87.70815
41.77312,-87.63652
41.70599,-87.65842
41.93202,-87.73931
41.9748,-87.67967
41.84021,-87.61714
41.75472,-87.67102
41.77422,-87.65344
41.95853,-87.70276
41.86694,-87.72576
41.78414,-87.64816
41.8848,-87.7632
41.97198,-87.75626
41.80914,-87.62698
41.88524,-87.70508
41.9581,-87.7339
41.94953,-87.68663
41.70993,-87.61682
41.87009,-87.70164
41.7297,-87.57653
41.95082,-87.66538
41.76598,-87.6536
42.00318,-87.69754
41.75496,-87.55707
41.68684,-87.63352
41.96017,-87.65
41.93058,-87.69636
41.94905,-87.79867
41.7005,-87.56197
41.77172,-87.6689
41.8826,-87.67077
41.77205,-87.62187
41.76144,-87.57626
41.97584,-87.69772
41.74974,-87.72036
41.91738,-87.78151
41.72478,-87.6308
41.79753,-87.61695
41.73363,-87.55772
41.93799,-87.6695
41.72045,-87.57724
41.84469,-87.76378
41.72848,-87.60813
41.91241,-87.66871
41.82916,-87.69256
41.89753,-87.76598
41.79532,-87.79168
41.73953,-87.58076
41.90508,-87.68585
41.87824,-87.69708
41.8261,-87.62728
41.90343,-87.71805
41.94746,-87.82927
41.78343,-87.59122
41.89357,-87.65858
41.68526,-87.62206
41.77252,-87.6461
41.74254,-87.69583
41.79019,-87.62263
41.68771,-87.70428
41.88292,-87.69907
41.86645,-87.69462
41.97598,-87.68292
41.91779,-87.69437
41.65508,-87.54441
41.74628,-87.6523
41.95204,-87.7065
41.99319,-87.699
41.69319,-87.68026
41.7419,-87.5658
41.79857,-87.62587
41.89953,-87.68194
41.6577,-87.59164
41.74586,-87.65972
41.95508,-87.68433
41.66988,-87.63429
41.85592,-87.66646
41.84563,-87.73183
41.85296,-87.71244
41.92342,-87.70512
41.92009,-87.76098
41.77974,-87.61722
41.82832,-87.63273
41.82201,-87.70012
41.86538,-87.70098
41.74522,-87.71722
41.87884,-87.724
41.7629,-87.62347
42.01111,-87.7047
41.84324,-87.69527
41.81772,-87.59949
41.88401,-87.68433
41.89672,-87.68822
41.94203,-87.81312
41.81927,-87.62666
41.79562,-87.64281
41.95709,-87.64638
41.74373,-87.6098
41.70597,-87.64691
41.88284,-87.6928
41.87878,-87.66414
41.87744,-87.68296
41.80298,-87.66242
41.92384,-87.76122
41.85269,-87.6635
41.78108,-87.78777
41.84417,-87.61722
41.91594,-87.6743
41.87384,-87.75522
41.65373,-87.61379
41.77403,-87.60172
41.69708,-87.63988
41.85874,-87.7158
41.78208,-87.66755
41.77452,-87.70801
42.00442,-87.81081
41.99947,-87.76208
41.80518,-87.72543
41.81335,-87.69955
41.88498,-87.76578
41.87882,-87.67805
41.87382,-87.75832
41.88023,-87.76318
41.87568,-87.71593
41.68954,-87.66904
41.78112,-87.67554
41.8318,-87.68142
41.71566,-87.63919
41.74582,-87.63539
41.93543,-87.75031
41.87154,-87.7008
41.80493,-87.62454
41.87967,-87.70727
41.93403,-87.65613
41.9795,-87.76598
41.80275,-87.62591
41.76768,-87.59064
41.76053,-87.67694
41.7116,-87.64019
42.00973,-87.66938
41.78314,-87.60274
41.72948,-87.65492
41.90664,-87.63513
41.81798,-87.61284
41.78134,-87.63509
41.79759,-87.66867
41.91761,-87.71714
42.02114,-87.67228
41.70741,-87.5349
41.97592,-87.79616
41.83722,-87.71804
41.7812,-87.65486
41.85098,-87.70455
41.84923,-87.70869
41.86528,-87.675
41.69025,-87.63753
41.92253,-87.6934
41.87784,-87.73176
41.67068,-87.62226
41.97577,-87.65817
41.88994,-87.71064
41.93917,-87.75401
41.81303,-87.64395
41.67232,-87.65039
41.87933,-87.68765
41.94903,-87.75811
41.92992,-87.64659
41.95302,-87.65058
41.82998,-87.67144
41.87064,-87.71826
41.66214,-87.55364
41.79103,-87.69028
41.73876,-87.64554
41.77557,-87.75818
41.7644,-87.64923
41.84994,-87.63332
41.72443,-87.62292
41.81598,-87.63418
41.78066,-87.77674
41.94532,-87.67041
41.80773,-87.6608
41.85282,-87.69599
41.7934,-87.58736
41.75782,-87.63226
41.96346,-87.72306
41.94273,-87.65738
41.99482,-87.6685
41.83973,-87.64046
41.80874,-87.74579
41.80769,-87.67346
41.66788,-87.62226
41.73315,-87.58972
41.87874,-87.73558
41.79116,-87.67212
41.95834,-87.71568
41.86343,-87.72208
41.87984,-87.67986
41.86214,-87.7179
41.7184,-87.62085
41.77483,-87.66968
41.97032,-87.71011
41.68122,-87.64706
41.76528,-87.64117
41.98373,-87.77851
41.83804,-87.65409
41.72603,-87.58236
41.69725,-87.69713
41.79364,-87.64931
41.89393,-87.75983
41.85773,-87.70845
41.73337,-87.56803
41.86064,-87.73246
41.76684,-87.71888
41.87213,-87.6837
41.87432,-87.66013
41.93918,-87.67514
41.9841,-87.70063
41.9024,-87.641
41.87372,-87.7018
41.8587,-87.66184
41.7541,-87.60173
41.86202,-87.70324
41.85834,-87.65226
41.72554,-87.67731
41.77691,-87.64102
41.69839,-87.53324
41.88956,-87.76615
42.00453,-87.66915
41.87158,-87.6894
41.70258,-87.60642
41.77998,-87.7192
41.79009,-87.77917
41.72417,-87.63951
41.78237,-87.58618
41.86778,-87.68073
41.70624,-87.65344
41.70498,-87.62467
42.00646,-87.77747
41.7054,-87.6289
41.90778,-87.66422
41.90255,-87.6738
41.79801,-87.60275
41.89942,-87.69474
41.91338,-87.6377
41.86148,-87.7098
41.86292,-87.71288
41.94919,-87.65102
41.76511,-87.65802
41.90649,-87.75454
41.95812,-87.67202
41.79769,-87.66017
41.92454,-87.64442
41.94023,-87.70216
41.8191,-87.69534
41.92776,-87.73558
41.79044,-87.78014
41.80395,-87.59052
41.91874,-87.74845
41.93125,-87.79559
41.70778,-87.60521
41.91274,-87.78315
41.90652,-87.70996
41.81416,-87.60418
41.71423,-87.56744
41.93378,-87.77653
41.75988,-87.59079
41.90788,-87.64047
41.74891,-87.57528
41.88426,-87.73925
41.71697,-87.55232
41.77451,-87.69712
41.95533,-87.66845
41.94674,-87.69079
41.7372,-87.57236
41.85691,-87.73041
41.77546,-87.66428
41.87358,-87.75125
41.78854,-87.65634
41.92265,-87.65752
41.82734,-87.62022
41.83033,-87.64113
41.81393,-87.6254
41.7823,-87.6717
41.8425,-87.70626
41.97147,-87.65283
41.73458,-87.61835
41.76733,-87.69133
41.96765,-87.67643
41.86324,-87.65899
41.87511,-87.73038
41.89242,-87.67314
41.89207,-87.68278
41.81448,-87.61618
41.76979,-87.63723
41.92994,-87.71869
41.91283,-87.69656
41.78444,-87.68872
41.93814,-87.6527
41.87837,-87.70727
41.69618,-87.70523
41.89278,-87.70835
41.98777,-87.70281
41.70254,-87.64767
41.92188,-87.72241
41.66492,-87.63901
41.95004,-87.7167
41.79899,-87.59338
41.89221,-87.74644
41.73899,-87.62089
41.94152,-87.64482
41.87452,-87.62775
41.91402,-87.64631
41.79831,-87.68933
41.65331,-87.60035
41.91983,-87.73091
41.90614,-87.72941
41.98812,-87.80291
41.98291,-87.72193
41.83382,-87.64987
41.69211,-87.66563
41.90002,-87.62934
41.75508,-87.64558
41.76903,-87.57347
41.99382,-87.79303
41.97815,-87.81203
41.90033,-87.73227
41.89264,-87.66546
41.77468,-87.6752
41.80554,-87.62084
41.74349,-87.70578
41.85118,-87.71678
41.97255,-87.73902
41.95993,-87.76341
41.76952,-87.6351
41.80174,-87.63274
41.76684,-87.61176
41.76904,-87.58301
41.78729,-87.73271
41.89982,-87.66368
41.78789,-87.71893
41.98373,-87.66591
41.85798,-87.72188
41.72888,-87.59623
41.83658,-87.61194
41.98144,-87.71269
41.85274,-87.6833
41.74023,-87.60847
41.8601,-87.69189
41.95689,-87.76044
41.92882,-87.66964
41.81587,-87.60422
41.9652,-87.77232
41.76122,-87.60692
41.91852,-87.68343
41.68903,-87.60932
41.79233,-87.59415
41.76758,-87.66826
41.96049,-87.67111
41.80412,-87.60586
41.77911,-87.63527
41.94105,-87.71911
41.94253,-87.76778
41.76413,-87.60034
42.01497,-87.69734
41.78439,-87.62386
41.82375,-87.61991
41.85703,-87.70361
41.75228,-87.6181
41.73578,-87.63886
41.89268,-87.71935
41.99126,-87.74627
41.7981,-87.70522
41.89508,-87.66138
41.91365,-87.79873
41.74019,-87.60122
41.70755,-87.60334
41.94154,-87.73201
41.68126,-87.6251
41.90494,-87.64427
41.85014,-87.62462
41.7175,-87.59677
41.93516,-87.68059
41.93025,-87.76122
41.81039,-87.66897
41.78526,-87.60867
41.84434,-87.64048
41.73187,-87.55258
41.7998,-87.65032
41.90229,-87.68701
41.79074,-87.63214
41.86453,-87.6676
41.73411,-87.64667
41.81651,-87.68982
41.96482,-87.71425
41.80422,-87.59373
41.69042,-87.65886
41.88018,-87.65934
41.9585,-87.78193
41.86514,-87.65477
41.84903,-87.71548
41.99448,-87.72436
41.88463,-87.75046
41.75873,-87.64934
41.7473,-87.73154
41.96473,-87.65565
41.99616,-87.68401
41.8484,-87.69891
41.96229,-87.66405
41.91198,-87.71259
41.94622,-87.73552
41.98983,-87.66775
41.74435,-87.54279
41.87097,-87.7332
41.71098,-87.67622
41.98978,-87.65866
41.71558,-87.53266
41.73353,-87.5443
41.94835,-87.77718
41.88398,-87.72933
41.87081,-87.69929
41.78767,-87.70842
41.74333,-87.55165
41.97678,-87.67111
41.79951,-87.76
41.72094,-87.66543
41.75803,-87.5779
41.69633,-87.62632
41.85503,-87.648
41.97113,-87.72551
41.93538,-87.78461
41.90679,-87.69298
41.71672,-87.64796
41.8439,-87.63533
41.77808,-87.59838
41.68835,-87.53581
41.96387,-87.69142
41.86994,-87.72653
42.00232,-87.66962
41.76784,-87.6488
41.74885,-87.63462
41.67716,-87.63574
41.98292,-87.79093
41.90703,-87.67767
41.68403,-87.65485
41.74978,-87.6694
41.8405,-87.72562
41.85052,-87.67338
41.74115,-87.64003
41.80772,-87.64311
41.81405,-87.60849
41.76676,-87.63221
41.77587,-87.60949
41.7272,-87.57529
41.65733,-87.60698
41.90635,-87.76708
41.97355,-87.84181
41.91446,-87.70018
41.87903,-87.76559
41.97333,-87.71266
42.01024,-87.68394
41.74233,-87.65405
41.91825,-87.64603
41.73884,-87.66807
41.68835,-87.53736
41.8979,-87.74619
41.89892,-87.66759
41.89953,-87.75628
41.70098,-87.61177
41.80304,-87.72239
41.72883,-87.57482
41.87882,-87.67805
41.71926,-87.65188
41.86828,-87.76983
41.88896,-87.718
41.76038,-87.55694
41.776,-87.72902
41.90142,-87.63393
41.78403,-87.6578
41.84938,-87.68675
41.87882,-87.67805
41.8114,-87.59896
41.84405,-87.71735
41.84258,-87.73418
41.83889,-87.71727
41.81,-87.67232
41.84805,-87.69617
41.82375,-87.61991
41.77398,-87.59462
41.79162,-87.72442
41.69275,-87.617
41.90748,-87.73186
41.8803,-87.6306
41.8115,-87.6699
41.91677,-87.72271
41.78091,-87.69232
41.88184,-87.73343
41.8559,-87.6285
41.83111,-87.62701
41.85773,-87.70845
41.90003,-87.6627
41.98122,-87.70894
41.83069,-87.61932
41.92203,-87.681
41.75223,-87.59972
41.7858,-87.5927
41.8804,-88.2227
41.87724,-87.70462
41.7928,-87.7111
41.92063,-87.75226
41.68829,-87.68505
41.84505,-87.61873
41.90173,-87.63523
41.75345,-87.70823
41.67765,-87.65948
41.80194,-87.61138
41.7936,-87.64151
41.8671,-87.7106
41.81146,-87.7043
41.94288,-87.77751
41.74922,-87.60512
41.80775,-87.66618
41.80221,-87.68583
41.88357,-87.66935
41.86453,-87.6676
41.73363,-87.55772
41.73363,-87.55772
41.75618,-87.57912
41.879,-87.6886
41.75803,-87.5779
41.74203,-87.7107
41.92478,-87.77021
41.85251,-87.62813
41.74555,-87.55013
41.79461,-87.69053
41.80259,-87.67239
41.84101,-87.70508
41.90682,-87.68309
41.84806,-87.69661
41.99393,-87.81521
41.65321,-87.60118
41.85762,-87.67454
41.88893,-87.70503
41.80498,-87.59058
41.88995,-87.76745
41.96572,-87.6527
41.97333,-87.71266
41.72792,-87.56442
41.97004,-87.78952
41.77664,-87.78989
41.79606,-87.62598
41.89418,-87.72927
41.94288,-87.77751
41.78134,-87.63509
41.89418,-87.72927
41.69025,-87.63753
41.73363,-87.55772
41.91162,-87.73502
41.88623,-87.71473
41.87294,-87.75198
41.98983,-87.66775
42.00902,-87.67296
41.82975,-87.66932
41.77742,-87.6811
41.69145,-87.7193
41.84933,-87.68355
42.01684,-87.81459
41.83106,-87.61295
41.80083,-87.63276
41.89418,-87.72927
41.88014,-87.63074
41.88014,-87.63074
41.86692,-87.62856
41.74623,-87.62755
41.90454,-87.71421
41.76053,-87.67694
41.85594,-87.65783
41.8481,-87.68134
41.90753,-87.694
41.82383,-87.69103
41.77877,-87.68225
41.82981,-87.66786
41.79288,-87.68848
41.91437,-87.7239
41.87134,-87.65337
41.92581,-87.68764
41.75803,-87.5779
41.75618,-87.57912
41.80393,-87.66813
41.89418,-87.72927
41.73363,-87.55772
41.76979,-87.63723
41.80772,-87.64311
41.88994,-87.71064
41.98983,-87.66775
41.87744,-87.68296
41.7372,-87.57236
41.84268,-87.6285
41.8484,-87.69891
41.82584,-87.66774
41.96169,-87.6669
41.8722,-87.7325
41.84268,-87.6285
42.00782,-87.67284
41.84268,-87.6285
41.84268,-87.6285
41.73928,-87.7293
41.82288,-87.69339
41.96145,-87.70719
41.9656,-87.6526
41.8363,-87.7342
41.8898,-87.7675
41.942,-87.6909
41.7823,-87.6717
41.8048,-87.6245
41.836,-87.7342
41.836,-87.7342
41.8363,-87.7342
41.9024,-87.6868
41.9004,-87.6897
41.8972,-87.7217
41.8567,-87.7302
41.8365,-87.6184
41.8833,-87.6773
41.7939,-87.7551
41.7644,-87.7049
41.8048,-87.6245
41.50163,-87.64184
41.51636,-87.64943
41.50975,-87.62338
41.49414,-87.63174
41.52453,-87.64512
41.51155,-87.63188
41.51321,-87.66434
41.50367,-87.62924
41.50709,-87.65251
41.4895,-87.64034
41.50163,-87.64184
41.50124,-87.66064
41.69518,-87.7729
41.69518,-87.7729
41.70155,-87.76415
41.86422,-87.74862
41.82803,-87.77483
41.84903,-87.74775
41.83639,-87.75878
41.8578,-87.77155
41.82727,-87.75862
41.84319,-87.77331
41.86184,-87.77161
41.85019,-87.75748
41.85953,-87.74996
41.83841,-87.75014
41.84941,-87.74743
41.83644,-87.7597
41.84873,-87.76738
41.86448,-87.77466
41.8521,-87.7541
41.85207,-87.75865
38.5154,-88.3724
38.5139,-88.4319
38.5228,-88.535
38.5167,-88.2297
40.5641,-87.8804
40.5641,-87.8804
40.5641,-87.8804
38.6504,-88.3449
38.6504,-88.3449
38.6504,-88.3449
42.02893,-87.73478
42.03273,-87.71733
42.02636,-87.72588
40.8789,-87.9594
40.9589,-87.92211
40.99897,-87.91518
40.9589,-87.92211
40.14757,-88.97234
40.15578,-88.96117
40.15299,-88.95131
40.14943,-88.96398
40.15573,-88.96642
40.15803,-88.95275
41.91218,-88.13347
41.92194,-88.13543
41.92471,-88.12915
41.93498,-88.13251
41.94339,-88.14248
41.94368,-88.10817
41.91511,-88.12698
41.93357,-88.15382
41.29109,-88.28596
41.28698,-88.30457
41.28075,-88.30481
41.28745,-88.28147
37.53607,-89.2556
37.53607,-89.2556
37.53607,-89.2556
38.64579,-90.01224
38.69262,-89.97114
38.63293,-89.99668
38.66196,-90.04535
38.69573,-89.97313
38.66069,-90.00557
38.67434,-89.99731
38.72404,-89.96819
38.66879,-89.98568
38.64975,-89.99609
38.63617,-90.03007
38.69247,-89.9709
41.47267,-90.35816
38.4467,-90.2161
38.44948,-90.21583
38.44743,-90.21768
40.06716,-87.70551
40.06519,-87.7103
38.2022,-88.5944
38.08939,-88.53118
38.0939,-88.5286
38.09179,-88.53818
40.1124,-87.7771
40.11374,-87.82751
40.18352,-87.76961
40.04059,-87.63534
40.05058,-87.63885
40.04685,-87.63571
39.84031,-90.37331
39.84001,-90.37331
40.99122,-88.72811
41.51383,-87.59054
41.50635,-87.59682
38.1865,-89.606
38.1865,-89.606
38.1865,-89.606
41.56498,-87.73035
41.54942,-87.72923
41.56329,-87.71844
37.72686,-88.80524
37.72686,-88.80524
41.92865,-88.96679
41.42026,-87.63997
41.44523,-87.62904
41.4436,-87.64241
41.42727,-87.67751
41.41897,-87.73673
41.46787,-87.696
41.43648,-87.67582
41.44057,-87.64211
40.64867,-89.59828
40.64065,-89.57922
42.21733,-88.32116
42.23893,-88.32471
42.22073,-88.32768
42.22598,-88.33986
42.24399,-88.33983
42.24552,-88.33854
42.22842,-88.34119
42.23739,-88.37611
42.24073,-88.30424
42.1993,-88.36058
42.19301,-88.36221
42.19258,-88.34457
42.22001,-88.23594
42.23771,-88.32225
42.21021,-88.33806
42.27521,-88.31689
40.48835,-90.19005
40.48835,-90.19005
40.4927,-90.1906
37.3501,-89.0198
42.38808,-89.53105
42.38808,-89.53105
40.62567,-91.1566
41.35757,-89.17288
38.50996,-89.62304
40.12881,-87.6055
40.13835,-87.62738
40.16145,-87.62936
40.14274,-87.63484
40.17489,-87.62808
40.12959,-87.5794
40.15444,-87.62802
40.10823,-87.63316
40.14278,-87.60131
40.09638,-87.66582
40.14274,-87.60606
39.84583,-88.95295
39.81526,-88.95863
39.84095,-88.98195
39.85463,-88.97001
39.81629,-88.98308
39.86593,-88.98779
39.82949,-88.93383
39.84033,-88.96209
39.82588,-88.91208
39.85587,-88.99086
39.85244,-88.97968
39.83443,-88.88216
39.86223,-88.94957
39.83203,-88.92956
39.81,-88.95236
39.8928,-88.94561
39.83431,-88.89299
39.85251,-88.89789
39.88359,-88.96902
39.88716,-88.94121
39.84513,-88.93697
39.83855,-88.94382
39.87555,-88.97524
39.8514,-88.9424
40.6328,-89.33
40.53436,-89.35408
40.53447,-89.36037
41.27315,-88.96686
42.16207,-87.85147
42.16633,-87.8396
42.17689,-87.84411
42.16738,-87.86685
42.16003,-87.86278
42.16903,-87.87154
41.91884,-88.69177
41.92332,-88.74577
41.93587,-88.75153
41.9118,-88.75397
41.92147,-88.74902
41.9484,-88.75064
41.91819,-88.75693
41.93843,-88.73972
41.96659,-88.75231
41.93475,-88.86244
41.9145,-88.88
41.91967,-88.7655
40.12311,-88.68858
40.1252,-88.6458
40.12311,-88.68858
40.3352,-89.49009
40.3352,-89.49009
40.3352,-89.49009
41.3241,-89.3066
41.3241,-89.3066
42.03071,-87.90458
42.03734,-87.88661
42.05481,-87.9047
42.05382,-87.90656
42.02745,-87.90646
42.00979,-87.87898
42.04471,-87.87894
42.00363,-87.87796
42.02113,-87.90242
42.02034,-87.88615
42.03919,-87.91851
37.81902,-89.22486
42.23752,-88.00335
42.24231,-88.01901
42.26401,-87.99418
39.0579,-88.3811
39.0579,-88.3811
41.4115,-89.10739
39.56474,-89.6533
39.56552,-89.65348
41.8459,-89.4876
41.85326,-89.49633
41.83691,-89.49726
41.85348,-89.47772
41.83323,-89.47389
38.25781,-88.87539
41.62293,-87.56272
41.62056,-87.58285
41.61553,-87.56757
41.62483,-87.58661
41.61731,-87.56381
41.5972,-87.5978
41.63695,-87.61315
41.62819,-87.60723
41.6372,-87.6296
41.63758,-87.60527
41.62985,-87.62465
41.64168,-87.63005
41.6333,-87.6358
41.63758,-87.60527
41.62985,-87.62465
41.63691,-87.62707
37.3631,-89.1617
37.3631,-89.1617
37.3631,-89.1617
40.8852,-87.6127
40.89135,-87.64305
40.8852,-87.6127
41.81435,-88.02094
41.76216,-88.00107
41.77893,-88.00265
41.80639,-88.01619
41.81577,-88.01012
41.78164,-88.0195
41.7738,-88.02961
41.76858,-88.01521
41.80332,-87.99144
41.78024,-88.0007
41.80517,-88.02025
41.79189,-87.99796
41.79762,-88.03817
41.80725,-88.01117
41.76962,-88.01998
40.86297,-89.67387
40.85666,-89.67211
40.85498,-89.67157
40.80977,-89.63418
40.84115,-89.6298
40.78459,-89.65312
38.51419,-90.20751
38.51419,-90.20751
38.50795,-90.20864
38.00753,-89.23233
38.00188,-89.22776
38.00188,-89.22776
42.43333,-89.33356
42.43333,-89.33356
42.43333,-89.33356
42.40974,-89.23424
41.08671,-88.42985
41.08631,-88.42581
41.5843,-88.9178
41.5843,-88.9178
38.87896,-90.09659
38.87896,-90.09636
38.87771,-90.10594
38.87079,-90.09764
41.77541,-89.66302
42.49659,-90.63731
42.49987,-90.62487
42.06363,-87.85839
42.05053,-87.85034
42.04276,-87.84069
42.04199,-87.82099
42.05492,-87.82603
42.04363,-87.85071
42.05193,-87.81673
41.48653,-90.41493
41.49863,-90.44174
41.51005,-90.45097
41.50097,-90.44202
41.49005,-90.44882
40.66923,-89.5588
40.69889,-89.52508
40.66386,-89.57047
40.6635,-89.52456
40.65818,-89.54534
40.65757,-89.57193
40.68038,-89.54358
40.63371,-89.55047
42.01975,-87.72673
38.73414,-88.07101
38.74173,-88.06648
38.61139,-88.0553
38.62033,-90.15582
38.6264,-90.1485
38.6218,-90.1619
38.6224,-90.144
38.60734,-90.10306
38.61204,-90.11931
38.63092,-90.10858
38.60069,-90.14099
38.60379,-90.15084
38.59147,-90.06146
38.59998,-90.07298
38.62238,-90.13549
38.63485,-90.12055
38.61801,-90.15313
38.60657,-90.15862
38.6363,-90.09228
38.61757,-90.14307
38.60558,-90.09195
38.6119,-90.15588
38.61437,-90.12506
38.63165,-90.10713
38.61886,-90.12313
38.62568,-90.13991
38.58838,-90.11658
38.58736,-90.0578
38.58093,-90.12019
38.58838,-90.11658
38.6056,-90.1368
39.80366,-87.67341
39.80703,-87.6736
39.80703,-87.6736
39.65986,-89.38808
39.65986,-89.38808
39.65986,-89.38808
41.86037,-87.85442
38.37689,-88.06565
38.37689,-88.06565
38.5226,-88.0047
38.81552,-89.95534
38.78576,-89.96895
38.80951,-89.96404
38.7497,-89.97907
38.79834,-89.94498
38.81431,-89.97265
38.8883,-89.8517
38.80585,-89.96777
38.93042,-89.97074
38.93349,-89.83812
38.933,-89.8415
38.78129,-89.92668
